 Time, Altitude (m), Tracksoar Altitude, Tracksoar Latitude, Tracksoar Longitude, ThermoCouple Internal Temp (C), ThermoCouple Temp (C), Altimeter Temp (C),,,Distance (km),,,time elapsed,,"launch-1405, burst-5756, land-6781",
 08:10:39,77.76,93.6,37.88,-122.04,22.63,23.75,24.94,0,0,0, 08:10:39,8:10:39,0:05:40,340,,0.08
 08:10:41,77.59,93.6,37.88,-122.04,22.56,23.5,24.96,0,0,0, 08:10:41,8:10:41,0:05:42,342,,-0.17
 08:10:42,77.92,93.6,37.88,-122.04,22.63,23.5,24.98,0,0,0, 08:10:42,8:10:42,0:05:43,343,,0.33
 08:10:44,77.76,93.6,37.88,-122.04,22.56,23.5,25,0,0,0, 08:10:44,8:10:44,0:05:45,345,,-0.16
 08:10:46,77.76,93.6,37.88,-122.04,22.63,23.5,25.01,0,0,0, 08:10:46,8:10:46,0:05:47,347,,0
 08:10:47,77.84,93.6,37.88,-122.04,22.63,23.5,25.03,0,0,0, 08:10:47,8:10:47,0:05:48,348,,0.08
 08:10:49,78.16,93.6,37.88,-122.04,22.63,23.25,25.05,0,0,0, 08:10:49,8:10:49,0:05:50,350,,0.32
 08:10:50,77.76,93.6,37.88,-122.04,22.63,23.25,25.07,0,0,0, 08:10:50,8:10:50,0:05:51,351,,-0.4
 08:10:52,77.68,93.6,37.88,-122.04,22.63,23.5,25.08,0,0,0, 08:10:52,8:10:52,0:05:53,353,,-0.08
 08:10:54,77.68,93.6,37.88,-122.04,22.63,23.5,25.1,0,0,0, 08:10:54,8:10:54,0:05:55,355,,0
 08:10:55,77.84,93.6,37.88,-122.04,22.63,23.5,25.12,0,0,0, 08:10:55,8:10:55,0:05:56,356,,0.16
 08:10:57,77.92,93.6,37.88,-122.04,22.63,23.5,25.13,0,0,0, 08:10:57,8:10:57,0:05:58,358,,0.08
 08:10:59,77.84,93.6,37.88,-122.04,22.63,23.5,25.15,0,0,0, 08:10:59,8:10:59,0:06:00,360,,-0.08
 08:11:00,77.76,93.6,37.88,-122.04,22.63,23.5,25.17,0,0,0, 08:11:00,8:11:00,0:06:01,361,,-0.08
 08:11:02,77.68,93.6,37.88,-122.04,22.69,23.5,25.18,0,0,0, 08:11:02,8:11:02,0:06:03,363,,-0.08
 08:11:03,77.76,93.6,37.88,-122.04,22.63,24.5,25.2,0,0,0, 08:11:03,8:11:03,0:06:04,364,,0.08
 08:11:05,78,93.6,37.88,-122.04,22.69,24.25,25.22,0,0,0, 08:11:05,8:11:05,0:06:06,366,,0.24
 08:11:07,77.84,93.6,37.88,-122.04,22.63,24,25.23,0,0,0, 08:11:07,8:11:07,0:06:08,368,,-0.16
 08:11:08,77.76,93.6,37.88,-122.04,22.69,23.75,25.25,0,0,0, 08:11:08,8:11:08,0:06:09,369,,-0.08
 08:11:10,77.84,93.6,37.88,-122.04,22.63,24,25.27,0,0,0, 08:11:10,8:11:10,0:06:11,371,,0.08
 08:11:12,77.92,93.6,37.88,-122.04,22.69,24,25.29,0,0,0, 08:11:12,8:11:12,0:06:13,373,,0.08
 08:11:13,77.76,93.6,37.88,-122.04,22.69,24.25,25.3,0,0,0, 08:11:13,8:11:13,0:06:14,374,,-0.16
 08:11:15,77.84,93.6,37.88,-122.04,22.69,24.25,25.32,0,0,0, 08:11:15,8:11:15,0:06:16,376,,0.08
 08:11:16,77.76,93.6,37.88,-122.04,22.69,24,25.34,0,0,0, 08:11:16,8:11:16,0:06:17,377,,-0.08
 08:11:18,77.76,93.6,37.88,-122.04,22.69,24,25.35,0,0,0, 08:11:18,8:11:18,0:06:19,379,,0
 08:11:20,77.51,93.6,37.88,-122.04,22.69,23.75,25.37,0,0,0, 08:11:20,8:11:20,0:06:21,381,,-0.25
 08:11:21,77.84,93.6,37.88,-122.04,22.69,24,25.39,0,0,0, 08:11:21,8:11:21,0:06:22,382,,0.33
 08:11:23,77.76,93.6,37.88,-122.04,22.69,23.75,25.41,0,0,0, 08:11:23,8:11:23,0:06:24,384,,-0.08
 08:11:25,77.59,93.6,37.88,-122.04,22.69,23.75,25.42,0,0,0, 08:11:25,8:11:25,0:06:26,386,,-0.17
 08:11:26,78,93.6,37.88,-122.04,22.69,24,25.44,0,0,0, 08:11:26,8:11:26,0:06:27,387,,0.41
 08:11:28,77.92,93.6,37.88,-122.04,22.69,24,25.46,0,0,0, 08:11:28,8:11:28,0:06:29,389,,-0.08
 08:11:29,77.84,93.6,37.88,-122.04,22.69,24.25,25.48,0,0,0, 08:11:29,8:11:29,0:06:30,390,,-0.08
 08:11:31,77.76,93.6,37.88,-122.04,22.75,24.25,25.5,0,0,0, 08:11:31,8:11:31,0:06:32,392,,-0.08
 08:11:33,78,95.3,37.88,-122.04,22.75,0.5,25.51,0,0,0, 08:11:33,8:11:33,0:06:34,394,,0.24
 08:11:34,77.84,95.3,37.88,-122.04,22.75,24,25.53,0,0,0, 08:11:34,8:11:34,0:06:35,395,,-0.16
 08:11:36,77.84,95.3,37.88,-122.04,22.69,24,25.54,0,0,0, 08:11:36,8:11:36,0:06:37,397,,0
 08:11:38,77.92,95.3,37.88,-122.04,22.69,24,25.56,0,0,0, 08:11:38,8:11:38,0:06:39,399,,0.08
 08:11:39,77.92,95.3,37.88,-122.04,22.75,24,25.58,0,0,0, 08:11:39,8:11:39,0:06:40,400,,0
 08:11:41,78,95.3,37.88,-122.04,22.75,24,25.6,0,0,0, 08:11:41,8:11:41,0:06:42,402,,0.08
 08:11:42,78.4,95.3,37.88,-122.04,22.75,23.75,25.61,0,0,0, 08:11:42,8:11:42,0:06:43,403,,0.4
 08:11:44,78.24,95.3,37.88,-122.04,22.75,23.75,25.63,0,0,0, 08:11:44,8:11:44,0:06:45,405,,-0.16
 08:11:46,78.16,95.3,37.88,-122.04,22.75,23.5,25.65,0,0,0, 08:11:46,8:11:46,0:06:47,407,,-0.08
 08:11:47,78.32,95.3,37.88,-122.04,22.75,23.5,25.67,0,0,0, 08:11:47,8:11:47,0:06:48,408,,0.16
 08:11:49,78.08,95.3,37.88,-122.04,22.75,23.75,25.69,0,0,0, 08:11:49,8:11:49,0:06:50,410,,-0.24
 08:11:51,77.92,95.3,37.88,-122.04,22.75,24.25,25.71,0,0,0, 08:11:51,8:11:51,0:06:52,412,,-0.16
 08:11:52,78.08,95.3,37.88,-122.04,22.75,24,25.72,0,0,0, 08:11:52,8:11:52,0:06:53,413,,0.16
 08:11:54,78,95.3,37.88,-122.04,22.75,24,25.74,0,0,0, 08:11:54,8:11:54,0:06:55,415,,-0.08
 08:11:55,78.08,95.3,37.88,-122.04,22.75,24,25.76,0,0,0, 08:11:55,8:11:55,0:06:56,416,,0.08
 08:11:57,78,95.3,37.88,-122.04,22.81,24,25.77,0,0,0, 08:11:57,8:11:57,0:06:58,418,,-0.08
 08:11:59,78.16,95.3,37.88,-122.04,22.75,24,25.79,0,0,0, 08:11:59,8:11:59,0:07:00,420,,0.16
 08:12:00,78.24,95.3,37.88,-122.04,22.81,24,25.81,0,0,0, 08:12:00,8:12:00,0:07:01,421,,0.08
 08:12:02,78.16,95.3,37.88,-122.04,22.81,24,25.83,0,0,0, 08:12:02,8:12:02,0:07:03,423,,-0.08
 08:12:04,78.32,95.3,37.88,-122.04,22.75,24,25.85,0,0,0, 08:12:04,8:12:04,0:07:05,425,,0.16
 08:12:05,78.24,95.3,37.88,-122.04,22.81,24.25,25.86,0,0,0, 08:12:05,8:12:05,0:07:06,426,,-0.08
 08:12:07,78,95.3,37.88,-122.04,22.88,24.25,25.88,0,0,0, 08:12:07,8:12:07,0:07:08,428,,-0.24
 08:12:08,78.32,95.3,37.88,-122.04,22.88,24,25.9,0,0,0, 08:12:08,8:12:08,0:07:09,429,,0.32
 08:12:10,78.24,95.3,37.88,-122.04,22.81,24,25.92,0,0,0, 08:12:10,8:12:10,0:07:11,431,,-0.08
 08:12:12,77.92,95.3,37.88,-122.04,22.81,24,25.94,0,0,0, 08:12:12,8:12:12,0:07:13,433,,-0.32
 08:12:13,78.08,95.3,37.88,-122.04,22.88,24,25.95,0,0,0, 08:12:13,8:12:13,0:07:14,434,,0.16
 08:12:15,78.24,95.3,37.88,-122.04,22.88,24,25.97,0,0,0, 08:12:15,8:12:15,0:07:16,436,,0.16
 08:12:17,78.16,95.3,37.88,-122.04,22.88,24,25.99,0,0,0, 08:12:17,8:12:17,0:07:18,438,,-0.08
 08:12:18,78.24,95.3,37.88,-122.04,22.88,24,26.01,0,0,0, 08:12:18,8:12:18,0:07:19,439,,0.08
 08:12:20,78.24,95.3,37.88,-122.04,22.88,24,26.03,0,0,0, 08:12:20,8:12:20,0:07:21,441,,0
 08:12:21,78.08,95.3,37.88,-122.04,22.88,24,26.04,0,0,0, 08:12:21,8:12:21,0:07:22,442,,-0.16
 08:12:23,78.08,95.3,37.88,-122.04,22.88,24,26.06,0,0,0, 08:12:23,8:12:23,0:07:24,444,,0
 08:12:25,78.24,95.3,37.88,-122.04,22.88,24.25,26.08,0,0,0, 08:12:25,8:12:25,0:07:26,446,,0.16
 08:12:26,78.16,95.3,37.88,-122.04,22.88,24.25,26.1,0,0,0, 08:12:26,8:12:26,0:07:27,447,,-0.08
 08:12:28,78.16,95.3,37.88,-122.04,22.88,24.25,26.11,0,0,0, 08:12:28,8:12:28,0:07:29,449,,0
 08:12:30,78.08,95.3,37.88,-122.04,22.88,24.5,26.13,0,0,0, 08:12:30,8:12:30,0:07:31,451,,-0.08
 08:12:31,78,95.3,37.88,-122.04,22.94,24.5,26.15,0,0,0, 08:12:31,8:12:31,0:07:32,452,,-0.08
 08:12:33,78,100.8,37.88,-122.04,22.94,0.75,26.17,0,0,0, 08:12:33,8:12:33,0:07:34,454,,0
 08:12:35,78,100.8,37.88,-122.04,22.94,24.5,26.18,0,0,0, 08:12:35,8:12:35,0:07:36,456,,0
 08:12:36,78,100.8,37.88,-122.04,22.94,24.25,26.2,0,0,0, 08:12:36,8:12:36,0:07:37,457,,0
 08:12:38,78,100.8,37.88,-122.04,22.94,24.25,26.22,0,0,0, 08:12:38,8:12:38,0:07:39,459,,0
 08:12:39,78,100.8,37.88,-122.04,22.94,24.25,26.24,0,0,0, 08:12:39,8:12:39,0:07:40,460,,0
 08:12:41,78.24,100.8,37.88,-122.04,22.94,24.25,26.25,0,0,0, 08:12:41,8:12:41,0:07:42,462,,0.24
 08:12:43,77.76,100.8,37.88,-122.04,22.94,24.25,26.27,0,0,0, 08:12:43,8:12:43,0:07:44,464,,-0.48
 08:12:44,77.84,100.8,37.88,-122.04,22.94,24.25,26.29,0,0,0, 08:12:44,8:12:44,0:07:45,465,,0.08
 08:12:46,78,100.8,37.88,-122.04,22.94,24.25,26.31,0,0,0, 08:12:46,8:12:46,0:07:47,467,,0.16
 08:12:48,77.84,100.8,37.88,-122.04,22.94,24.5,26.33,0,0,0, 08:12:48,8:12:48,0:07:49,469,,-0.16
 08:12:49,77.76,100.8,37.88,-122.04,22.94,24.25,26.34,0,0,0, 08:12:49,8:12:49,0:07:50,470,,-0.08
 08:12:51,77.84,100.8,37.88,-122.04,22.94,24.25,26.36,0,0,0, 08:12:51,8:12:51,0:07:52,472,,0.08
 08:12:52,77.92,100.8,37.88,-122.04,22.94,24.25,26.38,0,0,0, 08:12:52,8:12:52,0:07:53,473,,0.08
 08:12:54,77.76,100.8,37.88,-122.04,22.94,24.25,26.4,0,0,0, 08:12:54,8:12:54,0:07:55,475,,-0.16
 08:12:56,77.92,100.8,37.88,-122.04,22.94,24.25,26.41,0,0,0, 08:12:56,8:12:56,0:07:57,477,,0.16
 08:12:57,77.84,100.8,37.88,-122.04,22.94,24.25,26.43,0,0,0, 08:12:57,8:12:57,0:07:58,478,,-0.08
 08:12:59,77.84,100.8,37.88,-122.04,22.94,24.25,26.45,0,0,0, 08:12:59,8:12:59,0:08:00,480,,0
 08:13:01,77.76,100.8,37.88,-122.04,22.94,24,26.46,0,0,0, 08:13:01,8:13:01,0:08:02,482,,-0.08
 08:13:02,77.92,100.8,37.88,-122.04,22.94,24,26.48,0,0,0, 08:13:02,8:13:02,0:08:03,483,,0.16
 08:13:04,77.76,100.8,37.88,-122.04,22.94,24,26.5,0,0,0, 08:13:04,8:13:04,0:08:05,485,,-0.16
 08:13:05,77.59,100.8,37.88,-122.04,22.94,24,26.52,0,0,0, 08:13:05,8:13:05,0:08:06,486,,-0.17
 08:13:07,77.76,100.8,37.88,-122.04,22.94,24,26.53,0,0,0, 08:13:07,8:13:07,0:08:08,488,,0.17
 08:13:09,77.84,100.8,37.88,-122.04,23,24.25,26.55,0,0,0, 08:13:09,8:13:09,0:08:10,490,,0.08
 08:13:10,77.84,100.8,37.88,-122.04,22.94,24.25,26.57,0,0,0, 08:13:10,8:13:10,0:08:11,491,,0
 08:13:12,77.68,100.8,37.88,-122.04,23,24.25,26.59,0,0,0, 08:13:12,8:13:12,0:08:13,493,,-0.16
 08:13:14,77.51,100.8,37.88,-122.04,23,24.25,26.6,0,0,0, 08:13:14,8:13:14,0:08:15,495,,-0.17
 08:13:15,77.59,100.8,37.88,-122.04,23,24.25,26.62,0,0,0, 08:13:15,8:13:15,0:08:16,496,,0.08
 08:13:17,77.59,100.8,37.88,-122.04,23,24.25,26.64,0,0,0, 08:13:17,8:13:17,0:08:18,498,,0
 08:13:18,77.59,100.8,37.88,-122.04,23,24.25,26.65,0,0,0, 08:13:18,8:13:18,0:08:19,499,,0
 08:13:20,77.76,100.8,37.88,-122.04,23,24.25,26.67,0,0,0, 08:13:20,8:13:20,0:08:21,501,,0.17
 08:13:22,77.84,100.8,37.88,-122.04,23,24.25,26.69,0,0,0, 08:13:22,8:13:22,0:08:23,503,,0.08
 08:13:23,78,100.8,37.88,-122.04,23,24.25,26.71,0,0,0, 08:13:23,8:13:23,0:08:24,504,,0.16
 08:13:25,77.76,100.8,37.88,-122.04,23,24.25,26.73,0,0,0, 08:13:25,8:13:25,0:08:26,506,,-0.24
 08:13:27,77.68,100.8,37.88,-122.04,23.06,24.25,26.75,0,0,0, 08:13:27,8:13:27,0:08:28,508,,-0.08
 08:13:28,77.84,100.8,37.88,-122.04,23.06,24.25,26.76,0,0,0, 08:13:28,8:13:28,0:08:29,509,,0.16
 08:13:30,77.84,100.8,37.88,-122.04,23.06,24.25,26.78,0,0,0, 08:13:30,8:13:30,0:08:31,511,,0
 08:13:31,77.76,100.8,37.88,-122.04,23.06,24.25,26.8,0,0,0, 08:13:31,8:13:31,0:08:32,512,,-0.08
 08:13:33,77.59,119.1,37.88,-122.04,23.06,5.25,26.82,0,0,0, 08:13:33,8:13:33,0:08:34,514,,-0.17
 08:13:35,77.51,119.1,37.88,-122.04,23.06,24,26.83,0,0,0, 08:13:35,8:13:35,0:08:36,516,,-0.08
 08:13:36,77.68,119.1,37.88,-122.04,23.06,24,26.85,0,0,0, 08:13:36,8:13:36,0:08:37,517,,0.17
 08:13:38,77.68,119.1,37.88,-122.04,23.06,24,26.87,0,0,0, 08:13:38,8:13:38,0:08:39,519,,0
 08:13:40,77.68,119.1,37.88,-122.04,23.06,24,26.89,0,0,0, 08:13:40,8:13:40,0:08:41,521,,0
 08:13:41,77.59,119.1,37.88,-122.04,23.06,24.75,26.91,0,0,0, 08:13:41,8:13:41,0:08:42,522,,-0.09
 08:13:43,78.32,119.1,37.88,-122.04,23.13,24.75,26.92,0,0,0, 08:13:43,8:13:43,0:08:44,524,,0.73
 08:13:44,78.32,119.1,37.88,-122.04,23.13,24.75,26.94,0,0,0, 08:13:44,8:13:44,0:08:45,525,,0
 08:13:46,78.32,119.1,37.88,-122.04,23.13,24.75,26.95,0,0,0, 08:13:46,8:13:46,0:08:47,527,,0
 08:13:48,78.24,119.1,37.88,-122.04,23.13,24.5,26.97,0,0,0, 08:13:48,8:13:48,0:08:49,529,,-0.08
 08:13:49,78,119.1,37.88,-122.04,23.13,24.75,26.99,0,0,0, 08:13:49,8:13:49,0:08:50,530,,-0.24
 08:13:51,78.24,119.1,37.88,-122.04,23.13,24.5,27.01,0,0,0, 08:13:51,8:13:51,0:08:52,532,,0.24
 08:13:53,78.16,119.1,37.88,-122.04,23.13,24.25,27.03,0,0,0, 08:13:53,8:13:53,0:08:54,534,,-0.08
 08:13:54,78.08,119.1,37.88,-122.04,23.13,24.25,27.05,0,0,0, 08:13:54,8:13:54,0:08:55,535,,-0.08
 08:13:56,78.24,119.1,37.88,-122.04,23.13,24.25,27.06,0,0,0, 08:13:56,8:13:56,0:08:57,537,,0.16
 08:13:58,78.16,119.1,37.88,-122.04,23.19,24.25,27.08,0,0,0, 08:13:58,8:13:58,0:08:59,539,,-0.08
 08:13:59,78.16,119.1,37.88,-122.04,23.13,24.75,27.1,0,0,0, 08:13:59,8:13:59,0:09:00,540,,0
 08:14:01,78.24,119.1,37.88,-122.04,23.19,25,27.12,0,0,0, 08:14:01,8:14:01,0:09:02,542,,0.08
 08:14:02,78.16,119.1,37.88,-122.04,23.19,25,27.14,0,0,0, 08:14:02,8:14:02,0:09:03,543,,-0.08
 08:14:04,77.92,119.1,37.88,-122.04,23.19,24.75,27.15,0,0,0, 08:14:04,8:14:04,0:09:05,545,,-0.24
 08:14:06,78,119.1,37.88,-122.04,23.19,24.75,27.17,0,0,0, 08:14:06,8:14:06,0:09:07,547,,0.08
 08:14:07,78.16,119.1,37.88,-122.04,23.19,24.75,27.18,0,0,0, 08:14:07,8:14:07,0:09:08,548,,0.16
 08:14:09,78.16,119.1,37.88,-122.04,23.19,25,27.2,0,0,0, 08:14:09,8:14:09,0:09:10,550,,0
 08:14:11,78.08,119.1,37.88,-122.04,23.19,24.75,27.22,0,0,0, 08:14:11,8:14:11,0:09:12,552,,-0.08
 08:14:12,78.08,119.1,37.88,-122.04,23.25,24.75,27.23,0,0,0, 08:14:12,8:14:12,0:09:13,553,,0
 08:14:14,77.84,119.1,37.88,-122.04,23.25,24.75,27.25,0,0,0, 08:14:14,8:14:14,0:09:15,555,,-0.24
 08:14:15,78.16,119.1,37.88,-122.04,23.25,25,27.26,0,0,0, 08:14:15,8:14:15,0:09:16,556,,0.32
 08:14:17,78.08,119.1,37.88,-122.04,23.25,24.75,27.28,0,0,0, 08:14:17,8:14:17,0:09:18,558,,-0.08
 08:14:19,77.84,119.1,37.88,-122.04,23.25,24.75,27.3,0,0,0, 08:14:19,8:14:19,0:09:20,560,,-0.24
 08:14:20,77.68,119.1,37.88,-122.04,23.25,25,27.32,0,0,0, 08:14:20,8:14:20,0:09:21,561,,-0.16
 08:14:22,77.76,119.1,37.88,-122.04,23.25,25,27.33,0,0,0, 08:14:22,8:14:22,0:09:23,563,,0.08
 08:14:24,78,119.1,37.88,-122.04,23.25,25,27.35,0,0,0, 08:14:24,8:14:24,0:09:25,565,,0.24
 08:14:25,77.84,119.1,37.88,-122.04,23.25,25.25,27.37,0,0,0, 08:14:25,8:14:25,0:09:26,566,,-0.16
 08:14:27,77.92,119.1,37.88,-122.04,23.25,25,27.39,0,0,0, 08:14:27,8:14:27,0:09:28,568,,0.08
 08:14:28,77.68,119.1,37.88,-122.04,23.25,24.75,27.4,0,0,0, 08:14:28,8:14:28,0:09:29,569,,-0.24
 08:14:30,77.43,119.1,37.88,-122.04,23.31,24.75,27.42,0,0,0, 08:14:30,8:14:30,0:09:31,571,,-0.25
 08:14:32,76.95,119.1,37.88,-122.04,23.38,24.75,27.44,0,0,0, 08:14:32,8:14:32,0:09:33,573,,-0.48
 08:14:33,77.36,111.2,37.88,-122.04,23.38,-0.5,27.45,0,0,0, 08:14:33,8:14:33,0:09:34,574,,0.41
 08:14:35,77.12,111.2,37.88,-122.04,23.31,24.75,27.47,0,0,0, 08:14:35,8:14:35,0:09:36,576,,-0.24
 08:14:37,77.51,111.2,37.88,-122.04,23.31,24.75,27.49,0,0,0, 08:14:37,8:14:37,0:09:38,578,,0.39
 08:14:38,77.28,111.2,37.88,-122.04,23.31,24.75,27.51,0,0,0, 08:14:38,8:14:38,0:09:39,579,,-0.23
 08:14:40,77.51,111.2,37.88,-122.04,23.31,24.5,27.52,0,0,0, 08:14:40,8:14:40,0:09:41,581,,0.23
 08:14:41,77.2,111.2,37.88,-122.04,23.38,24.5,27.54,0,0,0, 08:14:41,8:14:41,0:09:42,582,,-0.31
 08:14:43,77.43,111.2,37.88,-122.04,23.38,24.5,27.55,0,0,0, 08:14:43,8:14:43,0:09:44,584,,0.23
 08:14:45,77.68,111.2,37.88,-122.04,23.38,24.75,27.57,0,0,0, 08:14:45,8:14:45,0:09:46,586,,0.25
 08:14:46,77.51,111.2,37.88,-122.04,23.38,25,27.59,0,0,0, 08:14:46,8:14:46,0:09:47,587,,-0.17
 08:14:48,77.51,111.2,37.88,-122.04,23.38,25,27.6,0,0,0, 08:14:48,8:14:48,0:09:49,589,,0
 08:14:50,77.43,111.2,37.88,-122.04,23.44,25,27.62,0,0,0, 08:14:50,8:14:50,0:09:51,591,,-0.08
 08:14:51,77.68,111.2,37.88,-122.04,23.38,25,27.64,0,0,0, 08:14:51,8:14:51,0:09:52,592,,0.25
 08:14:53,77.36,111.2,37.88,-122.04,23.44,25,27.65,0,0,0, 08:14:53,8:14:53,0:09:54,594,,-0.32
 08:14:54,77.59,111.2,37.88,-122.04,23.44,25,27.67,0,0,0, 08:14:54,8:14:54,0:09:55,595,,0.23
 08:14:56,77.59,111.2,37.88,-122.04,23.44,25,27.69,0,0,0, 08:14:56,8:14:56,0:09:57,597,,0
 08:14:58,77.68,111.2,37.88,-122.04,23.38,25,27.7,0,0,0, 08:14:58,8:14:58,0:09:59,599,,0.09
 08:14:59,77.59,111.2,37.88,-122.04,23.44,25,27.72,0,0,0, 08:14:59,8:14:59,0:10:00,600,,-0.09
 08:15:01,77.51,111.2,37.88,-122.04,23.44,25,27.74,0,0,0, 08:15:01,8:15:01,0:10:02,602,,-0.08
 08:15:03,77.76,111.2,37.88,-122.04,23.5,25,27.76,0,0,0, 08:15:03,8:15:03,0:10:04,604,,0.25
 08:15:04,77.59,111.2,37.88,-122.04,23.5,25,27.77,0,0,0, 08:15:04,8:15:04,0:10:05,605,,-0.17
 08:15:06,77.59,111.2,37.88,-122.04,23.44,25,27.79,0,0,0, 08:15:06,8:15:06,0:10:07,607,,0
 08:15:08,77.84,111.2,37.88,-122.04,23.5,25,27.81,0,0,0, 08:15:08,8:15:08,0:10:09,609,,0.25
 08:15:09,77.59,111.2,37.88,-122.04,23.5,25,27.82,0,0,0, 08:15:09,8:15:09,0:10:10,610,,-0.25
 08:15:11,77.59,111.2,37.88,-122.04,23.5,25.25,27.84,0,0,0, 08:15:11,8:15:11,0:10:12,612,,0
 08:15:12,77.51,111.2,37.88,-122.04,23.5,25.25,27.86,0,0,0, 08:15:12,8:15:12,0:10:13,613,,-0.08
 08:15:14,77.59,111.2,37.88,-122.04,23.5,25,27.87,0,0,0, 08:15:14,8:15:14,0:10:15,615,,0.08
 08:15:16,77.51,111.2,37.88,-122.04,23.5,25,27.89,0,0,0, 08:15:16,8:15:16,0:10:17,617,,-0.08
 08:15:17,77.43,111.2,37.88,-122.04,23.5,25,27.91,0,0,0, 08:15:17,8:15:17,0:10:18,618,,-0.08
 08:15:19,77.43,111.2,37.88,-122.04,23.56,25,27.92,0,0,0, 08:15:19,8:15:19,0:10:20,620,,0
 08:15:21,77.51,111.2,37.88,-122.04,23.56,25,27.94,0,0,0, 08:15:21,8:15:21,0:10:22,622,,0.08
 08:15:22,77.2,111.2,37.88,-122.04,23.56,25,27.95,0,0,0, 08:15:22,8:15:22,0:10:23,623,,-0.31
 08:15:24,77.28,111.2,37.88,-122.04,23.56,25.25,27.97,0,0,0, 08:15:24,8:15:24,0:10:25,625,,0.08
 08:15:25,77.2,111.2,37.88,-122.04,23.56,25,27.99,0,0,0, 08:15:25,8:15:25,0:10:26,626,,-0.08
 08:15:27,77.36,111.2,37.88,-122.04,23.56,25,28.01,0,0,0, 08:15:27,8:15:27,0:10:28,628,,0.16
 08:15:29,77.2,111.2,37.88,-122.04,23.63,25.25,28.02,0,0,0, 08:15:29,8:15:29,0:10:30,630,,-0.16
 08:15:30,77.36,111.2,37.88,-122.04,23.63,25.25,28.04,0,0,0, 08:15:30,8:15:30,0:10:31,631,,0.16
 08:15:32,77.59,111.2,37.88,-122.04,23.63,25.25,28.05,0,0,0, 08:15:32,8:15:32,0:10:33,633,,0.23
 08:15:34,77.51,116.6,37.88,-122.04,23.69,1.25,28.07,0,0,0, 08:15:34,8:15:34,0:10:35,635,,-0.08
 08:15:35,77.43,116.6,37.88,-122.04,23.63,25.25,28.08,0,0,0, 08:15:35,8:15:35,0:10:36,636,,-0.08
 08:15:37,77.43,116.6,37.88,-122.04,23.63,25.25,28.1,0,0,0, 08:15:37,8:15:37,0:10:38,638,,0
 08:15:38,77.43,116.6,37.88,-122.04,23.63,25.25,28.12,0,0,0, 08:15:38,8:15:38,0:10:39,639,,0
 08:15:40,77.59,116.6,37.88,-122.04,23.63,25.25,28.13,0,0,0, 08:15:40,8:15:40,0:10:41,641,,0.16
 08:15:42,77.36,116.6,37.88,-122.04,23.63,25,28.15,0,0,0, 08:15:42,8:15:42,0:10:43,643,,-0.23
 08:15:43,77.51,116.6,37.88,-122.04,23.69,25.25,28.16,0,0,0, 08:15:43,8:15:43,0:10:44,644,,0.15
 08:15:45,77.43,116.6,37.88,-122.04,23.69,25.25,28.18,0,0,0, 08:15:45,8:15:45,0:10:46,646,,-0.08
 08:15:47,77.68,116.6,37.88,-122.04,23.69,25.25,28.19,0,0,0, 08:15:47,8:15:47,0:10:48,648,,0.25
 08:15:48,77.68,116.6,37.88,-122.04,23.69,25.25,28.21,0,0,0, 08:15:48,8:15:48,0:10:49,649,,0
 08:15:50,77.59,116.6,37.88,-122.04,23.69,25.25,28.22,0,0,0, 08:15:50,8:15:50,0:10:51,651,,-0.09
 08:15:51,77.68,116.6,37.88,-122.04,23.69,25.25,28.24,0,0,0, 08:15:51,8:15:51,0:10:52,652,,0.09
 08:15:53,77.51,116.6,37.88,-122.04,23.69,25.25,28.25,0,0,0, 08:15:53,8:15:53,0:10:54,654,,-0.17
 08:15:55,77.51,116.6,37.88,-122.04,23.69,25.25,28.27,0,0,0, 08:15:55,8:15:55,0:10:56,656,,0
 08:15:56,77.68,116.6,37.88,-122.04,23.75,25.25,28.28,0,0,0, 08:15:56,8:15:56,0:10:57,657,,0.17
 08:15:58,77.59,116.6,37.88,-122.04,23.75,25.25,28.3,0,0,0, 08:15:58,8:15:58,0:10:59,659,,-0.09
 08:16:00,77.43,116.6,37.88,-122.04,23.75,25.25,28.31,0,0,0, 08:16:00,8:16:00,0:11:01,661,,-0.16
 08:16:01,77.59,116.6,37.88,-122.04,23.75,25.25,28.33,0,0,0, 08:16:01,8:16:01,0:11:02,662,,0.16
 08:16:03,77.43,116.6,37.88,-122.04,23.75,25.25,28.35,0,0,0, 08:16:03,8:16:03,0:11:04,664,,-0.16
 08:16:04,77.2,116.6,37.88,-122.04,23.75,25.5,28.36,0,0,0, 08:16:04,8:16:04,0:11:05,665,,-0.23
 08:16:06,77.2,116.6,37.88,-122.04,23.81,25.5,28.38,0,0,0, 08:16:06,8:16:06,0:11:07,667,,0
 08:16:08,77.43,116.6,37.88,-122.04,23.81,25.5,28.39,0,0,0, 08:16:08,8:16:08,0:11:09,669,,0.23
 08:16:09,77.36,116.6,37.88,-122.04,23.81,25.5,28.41,0,0,0, 08:16:09,8:16:09,0:11:10,670,,-0.07
 08:16:11,77.51,116.6,37.88,-122.04,23.81,25.5,28.42,0,0,0, 08:16:11,8:16:11,0:11:12,672,,0.15
 08:16:13,77.36,116.6,37.88,-122.04,23.81,25.5,28.44,0,0,0, 08:16:13,8:16:13,0:11:14,674,,-0.15
